car_id,price,Kilometers,hp,Brand,age,Users,gas,CC,Weight,QuartTax,door,ind_red_YES,ind_Automatic_YES,ind_Owner_gender_F,ind_Sport_YES,ind_Metalilic_YES,Kilometers_miss,gas_miss,Weight_miss
4689,73170,50840.0,192,6,17,1,555.0,1800,1170.0,120,4,0,1,0,1,0,0,0,0
4035,25470,45530.0,110,6,17,1,420.51064684612294,1800,1170.0,120,4,1,1,0,0,0,0,1,0
2663,21190,59200.0,110,6,15,1,411.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
3724,16950,48050.0,192,2,18,1,385.0,2000,1189.3311201542085,190,4,0,1,1,0,0,0,0,1
2676,17090,112951.59803318992,192,2,17,1,311.0,1900,1186.0,160,4,0,1,1,0,0,1,0,0
1791,24020,56090.0,70,6,18,1,365.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
4052,18400,63580.0,110,3,18,1,283.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
3371,16730,63150.0,90,3,16,1,345.0,2200,1189.3311201542085,80,4,0,1,1,0,1,0,0,1
2739,13210,47260.0,192,3,18,1,339.0,2000,1189.3311201542085,160,4,0,0,1,0,0,0,0,1
2204,54250,47350.0,90,6,18,1,359.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
2173,12520,58340.0,110,4,17,1,274.0,2000,1195.0,160,4,1,0,1,0,0,0,0,0
3816,12990,46510.0,192,2,16,1,594.0,1900,1186.0,160,4,1,0,0,1,0,0,0,0
824,13170,52910.0,192,4,16,1,383.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
4609,16730,45830.0,110,1,17,1,567.0,2200,1250.0,210,4,0,1,0,1,1,0,0,0
1171,25200,55430.0,192,3,18,1,309.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1694,10120,66080.0,70,1,18,1,411.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
1153,55030,58270.0,192,5,17,1,294.0,1800,1165.0,100,2,0,1,0,0,0,0,0,0
4181,18980,47540.0,192,1,17,1,396.0,1800,1170.0,100,4,1,1,0,0,0,0,0,0
266,17110,112951.59803318992,70,3,17,1,359.0,1800,1189.3311201542085,100,4,0,1,0,0,0,1,0,1
4450,10440,50190.0,110,1,18,1,460.0,2000,1189.3311201542085,190,4,0,0,0,1,0,0,0,1
151,12710,150240.0,192,5,17,1,562.0,2200,1250.0,270,4,0,0,0,1,1,0,0,0
5207,19670,61940.0,90,2,15,1,371.0,1900,1189.3311201542085,120,4,0,1,0,0,0,0,0,1
302,15100,63380.0,110,3,18,1,331.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
3177,23140,60780.0,110,5,16,1,324.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
3221,20100,66280.0,192,2,17,2,351.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
4778,56760,65180.0,192,5,16,1,514.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
3355,20790,44190.0,110,3,18,1,361.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
2695,12340,47120.0,192,3,17,2,664.0,1600,1165.0,100,2,0,0,0,1,0,0,0,0
3793,11700,59180.0,90,2,16,1,330.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
1657,22260,49970.0,192,3,18,1,365.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
910,16500,61010.0,90,5,19,1,296.0,1900,1189.3311201542085,120,4,1,1,1,0,0,0,0,1
2177,18740,112951.59803318992,70,5,18,1,382.0,1800,1189.3311201542085,100,4,0,1,0,0,0,1,0,1
4468,15340,44860.0,110,3,16,1,508.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
4956,12730,112951.59803318992,110,1,16,2,497.0,1600,1165.0,100,2,0,1,0,1,0,1,0,0
3430,28270,66990.0,110,4,16,1,284.0,1900,1189.3311201542085,120,4,0,1,1,0,0,0,0,1
2784,11900,51660.0,90,3,17,1,532.0,2000,1195.0,160,4,0,0,0,1,0,0,0,0
2462,20490,62540.0,90,6,19,1,467.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
3114,18460,61100.0,90,5,18,1,337.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
4122,49540,66950.0,192,6,17,1,393.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3917,9860,68100.0,110,3,17,1,538.0,2200,1250.0,80,4,0,0,0,1,1,0,0,0
1849,11740,57940.0,90,4,18,1,370.0,2200,1250.0,80,4,1,0,1,0,1,0,0,0
3712,14250,44370.0,192,5,19,1,602.0,1900,1170.0,120,4,0,0,0,1,0,0,0,0
889,13000,51860.0,90,3,18,1,300.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
3619,11440,59190.0,70,2,18,1,376.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
1934,18830,44820.0,192,2,17,1,516.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
2982,12300,60040.0,90,4,18,1,420.51064684612294,2200,1250.0,80,4,0,0,1,0,1,0,1,0
4493,22330,45350.0,110,5,16,1,420.51064684612294,1900,1186.0,120,4,0,1,1,0,0,0,1,0
836,16690,45610.0,90,2,18,1,353.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
8,18880,68390.0,90,5,18,1,588.0,2200,1189.3311201542085,210,4,1,1,0,1,1,0,0,1
2522,20160,44250.0,70,4,17,1,384.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
3109,11760,66230.0,90,4,17,1,476.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
2541,22720,50400.0,192,4,17,1,478.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
5192,13310,62920.0,90,4,18,1,516.0,1900,1170.0,120,4,0,0,0,1,0,0,0,0
385,44900,67880.0,110,6,17,1,361.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1613,24690,53360.0,110,5,17,1,390.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
390,44890,52690.0,110,5,15,1,365.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
650,16670,47970.0,90,3,18,1,399.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
1060,15540,63100.0,192,6,17,1,338.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
2036,20550,54690.0,110,4,15,1,617.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
234,17190,56870.0,70,5,19,1,420.51064684612294,2200,1195.0,210,4,0,1,0,1,0,0,1,0
4083,18470,44680.0,90,3,18,1,520.0,2000,1195.0,190,4,1,1,0,1,0,0,0,0
3237,15620,52060.0,70,2,16,1,499.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
2905,17180,58140.0,90,3,16,1,559.0,2200,1250.0,210,4,0,1,0,1,1,0,0,0
2318,22850,129680.0,90,3,16,1,344.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
3198,44280,67920.0,192,4,18,1,490.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
2390,17220,112951.59803318992,192,2,16,1,420.51064684612294,2000,1195.0,160,4,0,1,0,1,0,1,1,0
3021,14310,56060.0,110,1,18,1,576.0,2000,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
871,38430,55160.0,192,5,19,1,463.0,1800,1165.0,100,4,0,1,0,1,0,0,0,0
1089,19920,112951.59803318992,110,3,16,1,367.0,1800,1170.0,100,4,0,1,0,0,0,1,0,0
2681,14850,52050.0,192,5,19,1,445.0,1900,1186.0,160,4,1,0,0,1,0,0,0,0
398,11690,144650.0,90,4,17,1,405.0,2200,1250.0,270,4,0,0,0,0,1,0,0,0
1030,31400,112951.59803318992,192,4,18,1,507.0,1900,1186.0,160,4,1,1,0,1,0,1,0,0
3147,20190,45110.0,192,3,17,1,354.0,1800,1170.0,100,4,1,1,0,0,0,0,0,0
4369,14720,55210.0,110,2,16,1,420.51064684612294,1800,1170.0,100,4,1,1,0,0,0,0,1,0
2720,14760,112951.59803318992,90,4,17,1,325.0,2000,1195.0,190,4,0,1,1,0,0,1,0,0
52,19670,53040.0,70,3,17,1,337.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
4034,16090,65170.0,90,2,19,1,508.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
1307,41450,67100.0,90,5,16,1,526.0,1800,1170.0,120,4,1,1,0,1,0,0,0,0
2820,23360,57900.0,192,6,18,1,476.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
613,11080,62830.0,90,3,17,1,294.0,2000,1195.0,190,4,1,0,1,0,0,0,0,0
2544,18820,55490.0,110,3,18,1,458.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
2513,17570,47090.0,90,2,18,2,329.0,1600,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
4104,11030,45840.0,110,2,18,1,349.0,1900,1189.3311201542085,120,4,0,0,1,0,0,0,0,1
287,16890,52080.0,110,4,18,2,359.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
3440,22150,58480.0,192,4,17,1,363.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
4492,19830,54750.0,110,4,20,1,588.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
3334,12890,68160.0,90,6,18,1,344.0,2200,1250.0,80,4,0,0,1,0,1,0,0,0
2468,18650,50280.0,70,5,16,1,570.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
4043,13930,112951.59803318992,90,3,18,1,576.0,2200,1189.3311201542085,80,4,0,1,0,1,1,1,0,1
3505,15760,46390.0,110,1,20,1,525.0,2200,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
952,10520,69840.0,90,3,19,2,449.0,1600,1165.0,100,2,0,0,0,1,0,0,0,0
308,11310,50990.0,192,1,17,1,337.0,2000,1195.0,190,4,1,0,1,0,0,0,0,0
4659,18740,57730.0,90,3,16,1,411.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
1961,18630,46910.0,90,5,18,1,505.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
1622,13240,177550.0,110,6,17,1,323.0,2200,1250.0,270,4,0,0,0,0,1,0,0,0
509,22480,125480.0,110,4,18,1,478.0,2200,1250.0,270,4,1,1,0,1,1,0,0,0
655,18490,54450.0,192,4,19,1,371.0,1900,1189.3311201542085,160,4,0,1,1,0,0,0,0,1
2546,10650,61950.0,90,1,19,1,343.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
2296,16410,112951.59803318992,110,4,17,1,310.0,2200,1250.0,80,4,0,1,1,0,1,1,0,0
3608,12000,62260.0,192,1,19,1,351.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
365,22970,52020.0,192,3,18,2,337.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
2928,15320,66680.0,110,3,18,2,543.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
2787,9990,112951.59803318992,70,5,18,1,494.0,1800,1170.0,100,4,1,0,0,1,0,1,0,0
2868,22990,53860.0,90,5,18,1,256.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
2724,20070,153340.0,110,5,18,1,555.0,2200,1250.0,270,4,0,1,0,1,1,0,0,0
2979,22380,51850.0,110,6,19,1,359.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
1416,11540,51750.0,90,5,19,1,420.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
2195,12590,161050.0,192,3,19,1,662.0,2200,1250.0,270,4,0,0,0,1,1,0,0,0
3192,20460,56510.0,70,3,18,1,324.0,2000,1189.3311201542085,190,4,0,1,1,0,0,0,0,1
3770,17680,50570.0,90,3,18,1,383.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
136,16930,62940.0,192,2,17,1,587.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
786,9520,54220.0,90,1,17,1,603.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
3239,12360,72020.0,90,4,18,1,263.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
5047,18240,50110.0,192,1,18,1,294.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
4969,49240,69310.0,110,6,17,1,339.0,2000,1189.3311201542085,160,4,0,1,1,0,0,0,0,1
1457,18500,59750.0,90,4,17,2,431.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
107,16310,52420.0,110,2,19,1,321.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
4663,12560,54810.0,90,6,18,1,302.0,2200,1195.0,190,4,0,0,1,0,0,0,0,0
2189,13450,64920.0,90,5,17,1,351.0,2200,1250.0,80,4,1,0,1,0,1,0,0,0
5106,17510,68050.0,70,4,19,1,367.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
1279,12650,53640.0,110,4,18,1,354.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4708,10140,48200.0,110,2,17,2,352.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
54,18960,70350.0,110,2,19,1,608.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
1292,10700,61010.0,70,1,16,1,276.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
1890,18110,53980.0,90,3,18,1,289.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
1360,10470,72610.0,90,1,19,1,564.0,2000,1195.0,160,4,0,0,0,1,0,0,0,0
4847,10400,69260.0,110,3,17,1,345.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
1603,18180,72770.0,192,1,19,1,351.0,2200,1195.0,210,4,0,1,1,0,0,0,0,0
5090,19310,66660.0,110,4,18,1,314.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
187,9230,56010.0,110,1,17,2,359.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
2675,15690,47720.0,110,3,17,1,584.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
397,10290,60820.0,70,3,18,2,331.0,1600,1165.0,100,2,1,0,0,0,0,0,0,0
4578,12840,53970.0,110,4,19,1,420.51064684612294,1800,1170.0,100,4,0,0,0,0,0,0,1,0
5132,11210,176590.0,90,2,18,1,382.0,2200,1189.3311201542085,270,4,0,0,0,0,1,0,0,1
3503,13020,51050.0,90,6,18,1,341.0,1800,1165.0,100,2,1,0,0,0,0,0,0,0
5115,16960,61110.0,90,4,19,1,402.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
2305,21890,63780.0,192,3,17,2,541.0,1600,1165.0,100,2,1,1,0,1,0,0,0,0
778,22200,61390.0,110,6,19,1,484.0,1900,1189.3311201542085,120,4,0,1,0,1,0,0,0,1
1161,12780,68260.0,110,5,17,1,603.0,2000,1195.0,190,4,1,0,0,1,0,0,0,0
4903,19270,70730.0,90,5,17,1,496.0,1800,1165.0,100,4,0,1,0,1,0,0,0,0
2790,11940,63210.0,90,5,18,2,519.0,1600,1165.0,100,2,1,0,0,1,0,0,0,0
1380,58030,66370.0,192,5,18,1,367.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
2003,14830,72730.0,90,2,18,1,461.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
3476,11900,59650.0,192,1,18,2,354.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4331,20280,66370.0,192,4,19,1,341.0,1800,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
694,20070,50020.0,110,5,18,2,430.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
1650,18190,130890.0,110,2,17,1,357.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
3991,13170,60040.0,110,4,18,2,570.0,1600,1165.0,100,2,1,0,0,1,0,0,0,0
225,36730,112951.59803318992,192,6,19,1,470.0,1800,1170.0,120,4,1,1,0,1,0,1,0,0
4840,54030,70020.0,192,3,18,1,420.51064684612294,1800,1170.0,100,4,0,1,0,0,0,0,1,0
3103,12820,54740.0,90,4,20,1,351.0,2000,1195.0,190,4,1,0,1,0,0,0,0,0
1994,17670,66070.0,110,4,18,1,396.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
4020,13070,48330.0,192,3,19,1,472.0,2200,1250.0,210,4,0,0,0,1,1,0,0,0
2291,23610,56450.0,192,4,19,1,337.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
1495,71500,55290.0,192,6,18,1,519.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
3976,18400,62790.0,90,3,18,1,546.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
1586,22900,54960.0,90,5,18,1,414.0,1800,1165.0,100,2,0,1,0,1,0,0,0,0
3719,18100,65480.0,110,4,19,1,573.0,2200,1195.0,190,4,0,1,0,1,0,0,0,0
3845,9140,112951.59803318992,90,2,20,1,567.0,2200,1195.0,210,4,1,0,0,1,1,1,0,0
2615,12260,57590.0,110,4,19,1,420.51064684612294,2200,1195.0,210,4,0,0,1,0,0,0,1,0
2019,12700,52730.0,110,5,19,1,336.0,1900,1186.0,160,4,0,0,1,0,0,0,0,0
2339,64280,74850.0,192,6,19,1,585.0,2000,1195.0,190,4,1,1,0,1,0,0,0,0
1053,10770,48910.0,90,3,19,1,329.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
316,24710,49680.0,192,4,18,1,507.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
3033,20210,49270.0,110,4,18,1,383.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
121,12130,67880.0,110,3,17,1,420.51064684612294,1900,1189.3311201542085,120,4,0,0,1,0,0,0,1,1
1910,13480,159980.0,110,5,19,1,494.0,2200,1250.0,270,4,0,0,0,1,1,0,0,0
4269,17960,54340.0,110,2,18,1,508.0,1900,1189.3311201542085,120,4,0,1,0,1,0,0,0,1
1026,11020,51270.0,90,4,20,1,523.0,1900,1186.0,120,4,1,0,0,1,0,0,0,0
3720,10790,62890.0,90,3,18,1,428.0,1600,1165.0,100,2,0,0,0,1,0,0,0,0
2178,13330,75190.0,192,4,18,1,650.0,2000,1195.0,190,4,1,0,0,1,0,0,0,0
1496,22880,49810.0,110,4,19,1,378.0,1900,1189.3311201542085,120,4,0,1,1,0,0,0,0,1
2859,24870,74370.0,110,3,19,1,514.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
1708,13670,73360.0,110,6,19,2,493.0,1600,1165.0,100,2,0,0,0,1,0,0,0,0
4545,50270,74030.0,192,6,19,1,552.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
2423,14310,70610.0,192,5,19,1,420.51064684612294,1900,1186.0,120,4,0,0,1,0,0,0,1,0
618,14880,112951.59803318992,70,6,19,1,365.0,2200,1195.0,190,4,0,1,1,0,0,1,0,0
1729,17450,68390.0,90,3,19,1,305.0,1800,1165.0,100,2,0,1,0,0,0,0,0,0
2397,13970,166170.0,192,3,17,1,373.0,2200,1250.0,270,4,1,0,0,0,1,0,0,0
1509,12960,72560.0,110,5,19,1,353.0,1800,1170.0,120,4,0,0,0,0,0,0,0,0
2946,26290,165360.0,110,6,20,1,611.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
1402,13150,70790.0,90,6,18,1,328.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
3474,17060,61540.0,110,4,18,1,418.0,1800,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
2145,17820,65650.0,70,4,18,1,403.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1136,21000,68080.0,192,4,20,1,353.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
3349,21470,65460.0,110,6,19,1,344.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
3307,17140,112951.59803318992,110,4,18,1,602.0,2000,1195.0,160,4,0,1,0,1,0,1,0,0
4068,19890,53790.0,90,5,20,1,661.0,1800,1170.0,120,4,1,1,0,1,0,0,0,0
1850,16580,67070.0,110,1,18,1,295.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
710,65200,59180.0,192,4,19,1,624.0,2000,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
901,29190,53190.0,192,4,19,1,452.0,1800,1165.0,100,2,0,1,0,1,0,0,0,0
1448,21330,66150.0,192,4,18,1,420.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
3753,11250,50140.0,110,4,20,1,293.0,1800,1170.0,120,4,0,0,0,0,0,0,0,0
2050,51620,160350.0,192,4,18,1,535.0,2200,1250.0,270,4,0,1,0,1,1,0,0,0
2816,17930,165840.0,110,4,19,1,382.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
2080,15760,62410.0,70,4,18,1,564.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
3350,15830,72780.0,90,3,19,1,523.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
4975,17470,61010.0,192,2,21,1,532.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
2713,15890,52020.0,70,2,17,1,605.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
4191,13290,64600.0,110,5,19,1,336.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
3189,18780,51550.0,90,2,19,1,384.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
1364,12490,52300.0,90,5,16,1,376.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
1957,10390,75810.0,90,1,20,1,326.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
3620,13540,66490.0,192,5,20,1,361.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
2356,14950,50400.0,110,1,18,1,325.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
978,14040,68000.0,110,1,19,1,502.0,1900,1189.3311201542085,160,4,0,1,0,1,0,0,0,1
1699,13710,63250.0,192,3,18,1,553.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
4721,17620,65820.0,90,4,18,1,293.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
605,9010,67700.0,110,1,19,1,457.0,1800,1170.0,100,4,0,0,0,1,0,0,0,0
4556,15240,59270.0,192,1,18,2,481.0,1600,1189.3311201542085,100,2,0,1,0,1,0,0,0,1
2692,11750,68660.0,90,4,19,1,420.51064684612294,1800,1170.0,120,4,0,0,0,0,0,0,1,0
261,19930,61280.0,90,3,20,1,345.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
5187,12830,73590.0,110,5,17,2,573.0,1600,1165.0,100,2,1,0,0,1,0,0,0,0
3872,46480,72450.0,192,5,17,1,558.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
3121,15070,50510.0,70,2,17,2,526.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
4049,29710,71900.0,192,6,18,1,464.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
549,11990,54040.0,192,2,18,1,590.0,1800,1170.0,120,4,1,0,0,1,0,0,0,0
211,19790,112951.59803318992,192,5,18,1,398.0,2000,1195.0,160,4,0,1,1,0,0,1,0,0
1651,20280,58020.0,90,6,19,1,368.0,1800,1189.3311201542085,120,4,0,1,0,0,0,0,0,1
3606,16190,70500.0,70,6,19,1,345.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
4093,17060,76580.0,110,3,20,1,340.0,2000,1189.3311201542085,190,4,0,1,1,0,0,0,0,1
5124,10990,58320.0,90,1,20,1,368.0,1900,1186.0,160,4,0,0,1,0,0,0,0,0
3427,14870,65460.0,192,5,18,1,420.51064684612294,2200,1250.0,80,4,0,0,1,0,1,0,1,0
2404,21860,66930.0,90,6,20,1,420.51064684612294,1900,1186.0,120,4,0,1,1,0,0,0,1,0
2664,18860,112951.59803318992,192,5,20,1,354.0,2000,1195.0,160,4,0,1,1,0,0,1,0,0
2425,11960,181170.0,90,4,20,1,375.0,2200,1189.3311201542085,270,4,0,0,0,0,1,0,0,1
4033,18600,75590.0,90,5,19,1,482.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
252,11220,59490.0,110,5,19,1,373.0,1800,1189.3311201542085,100,2,0,0,0,0,0,0,0,1
2967,44580,134450.0,192,6,18,1,352.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
3934,15720,72820.0,90,2,18,1,475.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
1733,13270,73100.0,192,3,18,1,300.0,1900,1189.3311201542085,120,4,0,0,0,0,0,0,0,1
3914,17390,78010.0,70,5,19,1,520.0,1800,1170.0,120,4,0,1,0,1,0,0,0,0
1988,18700,54200.0,90,2,18,1,317.0,1800,1165.0,100,2,1,1,0,0,0,0,0,0
1093,47170,52220.0,110,6,20,1,420.51064684612294,1800,1170.0,120,4,0,1,0,0,0,0,1,0
875,19550,72430.0,110,5,19,2,420.51064684612294,1600,1165.0,100,2,0,1,0,0,0,0,1,0
2018,12710,55340.0,90,4,18,1,316.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
300,15770,60090.0,70,2,20,2,541.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
938,13830,112951.59803318992,192,1,19,1,403.0,1900,1170.0,120,4,0,1,0,0,0,1,0,0
3098,17690,73030.0,90,6,18,1,387.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
2187,45850,64530.0,192,6,18,2,376.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
3553,19060,51890.0,90,4,18,1,497.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
2032,18630,112951.59803318992,192,4,20,1,413.0,2200,1195.0,190,4,1,1,1,0,0,1,0,0
2045,15800,71620.0,90,1,20,1,377.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1462,19210,65680.0,110,5,18,1,420.51064684612294,1900,1195.0,160,4,0,1,1,0,0,0,1,0
4662,18490,79300.0,90,4,20,1,324.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
3908,10960,63090.0,70,1,18,1,514.0,1900,1186.0,120,4,1,0,0,1,0,0,0,0
956,11790,72900.0,90,4,19,1,413.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
1295,11180,70580.0,70,6,19,1,585.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
1602,14780,112951.59803318992,90,5,19,1,410.0,1900,1186.0,160,4,1,1,1,0,0,1,0,0
1322,21890,65600.0,192,1,19,1,472.0,2200,1195.0,190,4,0,1,0,1,0,0,0,0
4499,19690,79900.0,110,4,19,1,288.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
197,10560,79770.0,90,2,19,1,532.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
78,56330,52360.0,192,6,21,2,352.0,1600,1165.0,100,2,1,1,0,0,0,0,0,0
3310,15500,64010.0,90,5,20,1,454.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
2393,18850,69390.0,192,3,20,1,278.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
3102,13320,55900.0,90,6,19,2,330.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
223,10920,112951.59803318992,192,4,21,1,528.0,2200,1195.0,190,4,1,0,0,1,0,1,0,0
4760,12030,54430.0,90,5,20,1,559.0,2000,1195.0,160,4,1,0,0,1,0,0,0,0
3502,13300,60950.0,192,4,20,1,350.0,2200,1250.0,80,4,0,0,1,0,1,0,0,0
3087,16240,112951.59803318992,192,1,18,1,573.0,1800,1170.0,120,4,1,1,0,1,0,1,0,0
1212,15790,79860.0,110,2,19,1,321.0,2000,1189.3311201542085,160,4,0,1,1,0,0,0,0,1
442,22310,72670.0,90,5,19,1,398.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
100,16270,70310.0,110,2,20,1,383.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
5070,13370,67810.0,110,4,17,1,371.0,2200,1189.3311201542085,190,4,0,0,1,0,0,0,0,1
4714,12110,184550.0,110,2,20,1,412.0,2200,1250.0,270,4,0,0,0,0,1,0,0,0
5162,11570,54300.0,90,4,19,1,420.51064684612294,2200,1250.0,80,4,1,0,0,1,1,0,1,0
5039,32680,72290.0,192,4,18,1,419.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
